GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
AFF4	0.000440806752282562	0.124613226091141	3.02856492382514e-10	2.76094613757565e-18	0.371734868366025	2.93229523314134e-38
AFG3L1P	1	1.81158243614799e-51	8.34319668288411e-06	0.00215454669940825	0.746182377306876	2.1245673555298e-64
AFM	0.376022094493026	0.0867185624268934	0.805072878084379	0.454524528278764	1	0.42818874903365
AFP	0.115700215085116	4.35364478493075e-13	1	0.0171000412370569	1	0.984511755538806
AFTPH	1	1	9.8907256122792e-10	3.59291586423688e-17	1	4.07479436810178e-49
AGA	0.251928850609293	0.179572827866465	2.58024513447819e-05	1.05072900785571e-06	1	2.52662931082514e-14
AGAP11	1	0.000109856501137571	1	0.114996925449241	0.0136546433286852	1
AGAP3	7.81040819578688e-26	6.74619848976136e-17	0.0801386772596666	0.00855472558515828	6.97746502661936e-05	0.0131387230498673
AGBL1	1.94544535899484e-07	0.0790117942986571	1	1	1	0.000114144538411779
AGBL2	0.0315460177572848	2.21374345147083e-05	5.77395557054413e-10	0.226300230619455	0.134363915211812	1.93685047795182e-27
AGBL3	5.77535497466905e-09	2.95390394648602e-16	1	0.0484120162238928	1	3.99285844769268e-36
AGBL4	0.0386160528490664	1.50164774329763e-05	0.549332434531043	0.496366225367831	1	2.39262538682432e-33
AGER	1	2.6154204789714e-12	2.55129634761259e-08	2.74052168456089e-12	1	5.29041495019836e-52
AGFG1	1	1	5.15904235122427e-06	1.69799123340664e-13	1	3.30612825493528e-30
AGL	0.00108586709092411	0.596209138359142	1.10446333069656e-07	1.99947483385259e-16	0.119103186143968	5.47203710910933e-09
AGMAT	1.89552541531019e-05	1.31832055732934e-31	0.00393716283314425	1.72989749553361e-09	1	1.11108387718895e-17
AGPAT4.IT1	2.38890232621574e-33	5.61929565543415e-15	1	2.8612237129651e-08	1	1
AGPHD1	0.0459678080922059	1.44044821184811e-12	0.0683615101209238	0.000102718365569338	1	8.84391022339872e-23
