GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ADRM1	379.505375574653	160.44202819316	1076.745807521	633.593068881894	NA	269.579637353135
ADSS	367.708526124092	NA	405.0983113357	353.706445383077	NA	154.994664890944
AEBP1	NA	242.745992477695	287.179687087312	365.249383842258	NA	147.645047134105
AEN	228.342607748085	38.8321485166638	181.915623515365	144.11250535765	NA	NA
AES	NA	4689.02973789602	4611.26588567214	NA	1	635.951232015766
AFAP1L1	1	105.005872738524	NA	62.2674387069609	1276.85632633615	NA
AFF1	1	NA	372.690175797118	130.746709227078	1246.98398396778	102.003846484421
AFF3	NA	82.4500458476584	79.0569443436543	NA	NA	25.2109795377211
AFF4	NA	NA	220.22391042714	159.736206640115	NA	79.2417273783005
AFG3L1P	NA	96.5160586637279	93.1592984426518	33.7902593163778	NA	63.7315569544054
AFM	NA	NA	NA	NA	NA	NA
AFP	NA	664.023048841254	NA	405.106756815505	1	NA
AFTPH	1	NA	965.702228436516	696.235960035249	1	414.546275148836
AGA	1	NA	439.213232024771	261.853252149035	NA	132.273153203914
AGAP11	0	163.059470342237	NA	NA	3361.2545262369	NA
AGAP3	NA	563.409341100786	NA	324.743318054088	NA	NA
AGBL1	1011.4187356165	113.043858543673	1	1	NA	140.46436440857
AGBL2	NA	17.4939610197676	NA	NA	NA	26.4908496948004
AGBL3	94.6459408368714	43.6013292090002	NA	NA	1	39.6558770448792
AGBL4	54.8793259166202	34.557852128262	NA	NA	NA	57.3605533169423
AGER	NA	72.1315288157217	196.517446687792	128.093381572922	NA	95.5097529696147
AGFG1	1	1	570.198320781666	474.729948536271	NA	244.214946157709
AGL	NA	NA	487.147467191266	392.489301636575	1531.94332566108	89.7563857416889
AGMAT	97.532699665869	88.5302477929887	76.8414757715688	78.8863424763775	NA	36.6002526381653
AGPAT4.IT1	NA	NA	NA	NA	1	NA
AGPHD1	NA	34.1036044943871	34.2851044986095	33.6698883191976	1	27.6383698752752
AGPS	81.1397964971945	65.6896891958026	170.393750738126	165.562239665638	NA	60.6587624399144
AGR3	0	122.967992710521	NA	NA	NA	0
